Date,Open,High,Low,Close,Adj Close,Volume,Year,Month,Quarter,Daily_Return_%,MA_30,Volatility_30
2019-02-28,63.784,64.0,62.161999,63.976002,63.976002,52603500,2019,2,1,1.633093930447549,61.514333400000005,2.727299009526764
2019-03-01,61.388,61.425999,58.380001,58.958,58.958,114557000,2019,3,1,-7.843569218345348,61.1726001,2.3453163797211727
2019-03-04,59.624001,59.799999,56.556,57.071999,57.071999,85484000,2019,3,1,-3.1988890396553504,60.759600133333336,1.8800082664111604
2019-03-05,56.400002,56.799999,54.02,55.307999,55.307999,93823500,2019,3,1,-3.09083268662097,60.58813343333333,2.1273410112814517
2019-03-06,55.296001,56.301998,54.877998,55.248001,55.248001,51677500,2019,3,1,-0.10847978788746104,60.43693346666667,2.337301380087812
2019-03-07,55.768002,56.939999,54.849998,55.318001,55.318001,47212500,2019,3,1,0.12670141676256463,60.3636001,2.4631653990598705
2019-03-08,55.382,57.118,55.178001,56.827999,56.827999,44098000,2019,3,1,2.7296684129999527,60.3144668,2.5197576456749022
2019-03-11,56.703999,58.256001,56.099998,58.183998,58.183998,36961500,2019,3,1,2.3861459559749942,60.2736667,2.5447271841552292
2019-03-12,57.298,57.613998,56.212002,56.672001,56.672001,37520500,2019,3,1,-2.598647483797867,60.186866699999996,2.623133744320397
2019-03-13,56.779999,58.397999,56.540001,57.792,57.792,34223500,2019,3,1,1.9762827855681397,60.13020000000001,2.656808451560676
2019-03-14,58.490002,59.077999,57.658001,57.992001,57.992001,35517000,2019,3,1,0.3460703903654494,60.00479996666666,2.6662883298429056
2019-03-15,56.702,56.743999,54.880001,55.085999,55.085999,73927500,2019,3,1,-5.011039367308612,59.794199966666675,2.798213620376981
2019-03-18,55.200001,55.610001,53.459999,53.897999,53.897999,51405000,2019,3,1,-2.15662785747065,59.5093999,2.9501080499243755
2019-03-19,53.5,54.66,52.692001,53.493999,53.493999,59003000,2019,3,1,-0.7495640051497943,59.20659990000001,3.087288175237204
2019-03-20,53.938,54.993999,53.259998,54.720001,54.720001,34541000,2019,3,1,2.291849596064033,58.8882667,3.039172974745874
2019-03-21,54.52,55.290001,53.689999,54.804001,54.804001,29735500,2019,3,1,0.15350876912447742,58.600266733333335,3.0017167485992
2019-03-22,54.515999,54.560001,52.799999,52.905998,52.905998,43728000,2019,3,1,-3.4632562684611345,58.31373336666666,3.1229981443533856
2019-03-25,51.942001,52.636002,50.891998,52.084,52.084,51075000,2019,3,1,-1.5536952917890257,58.01120003333333,3.273735377936304
2019-03-26,52.888,54.051998,52.886002,53.554001,53.554001,36754500,2019,3,1,2.8223657937178404,57.710733366666666,3.2546875376134663
2019-03-27,53.75,55.074001,53.636002,54.966,54.966,43896000,2019,3,1,2.636589187799432,57.464200033333334,3.1692088509311604
2019-03-28,55.431999,56.066002,55.02,55.723999,55.723999,33870500,2019,3,1,1.3790324928137254,57.26720003333333,3.0836021462691106
2019-03-29,55.740002,56.032001,54.900002,55.972,55.972,29956500,2019,3,1,0.44505240910652777,57.10779996666667,3.02008773240791
2019-04-01,56.523998,57.84,56.256001,57.835999,57.835999,40552000,2019,4,2,3.3302347602372606,56.98313326666666,2.9042547631160205
2019-04-02,57.66,57.888,56.776001,57.175999,57.175999,27394500,2019,4,2,-1.1411577761456182,56.85139996666667,2.7974302235110264
2019-04-03,57.464001,59.234001,57.433998,58.362,58.362,39597000,2019,4,2,2.074298693058263,56.77973326666666,2.727071745612191
2019-04-04,52.377998,54.240002,52.118,53.556,53.556,118603500,2019,4,2,-8.234810321784735,56.6234,2.7741417440364784
2019-04-05,53.972,55.220001,53.222,54.992001,54.992001,65191500,2019,4,2,2.6813074165359607,56.49173333333333,2.753965659959391
2019-04-08,55.537998,56.231998,54.088001,54.639999,54.639999,52052000,2019,4,2,-0.6400967297043758,56.321266566666665,2.702873531316351
2019-04-09,54.330002,55.0,53.922001,54.462002,54.462002,29520000,2019,4,2,-0.3257631831215857,56.150933333333334,2.651476072491319
2019-04-10,55.348,55.675999,54.577999,55.212002,55.212002,35306500,2019,4,2,1.3771069230984256,55.89306666666666,2.3235379428409226
2019-04-11,53.66,54.099998,53.119999,53.683998,53.683998,49179500,2019,4,2,-2.7675214530347825,55.54999986666667,1.7867454952216266
2019-04-12,54.043999,54.389999,53.366001,53.540001,53.540001,33730000,2019,4,2,-0.2682307677606355,55.3693999,1.702214223040773
2019-04-15,53.726002,53.776001,51.726002,53.276001,53.276001,50193000,2019,4,2,-0.4930892698339573,55.24286663333333,1.7123448311734346
2019-04-16,53.150002,55.0,52.944,54.672001,54.672001,36364500,2019,4,2,2.62031679141983,55.2216667,1.7154448707759902
2019-04-17,54.950001,54.958,53.708,54.245998,54.245998,25632500,2019,4,2,-0.7791977469418065,55.1882666,1.7246444006477184
2019-04-18,54.245998,54.967999,53.950001,54.652,54.652,29381500,2019,4,2,0.7484459959608447,55.16606656666667,1.7272014094882937
2019-04-22,53.799999,53.936001,52.495998,52.549999,52.549999,60735500,2019,4,2,-3.8461556759130544,55.02346656666667,1.7615164299801445
2019-04-23,52.029999,53.119999,51.150002,52.779999,52.779999,54719500,2019,4,2,0.437678409851161,54.84333326666667,1.702493217041908
2019-04-24,52.77,53.063999,51.599998,51.731998,51.731998,53637500,2019,4,2,-1.9856025385676879,54.6786665,1.7575348979658827
2019-04-25,51.0,51.799999,49.214001,49.526001,49.526001,109247000,2019,4,2,-4.264279527730586,54.40313319999999,1.895170785679215
2019-04-26,49.299999,49.335999,46.226002,47.028,47.028,111803500,2019,4,2,-5.04381728700446,54.0376665,2.2101968805068175
2019-04-29,47.172001,48.796001,46.433998,48.293999,48.293999,83572500,2019,4,2,2.6920111422982007,53.811266499999995,2.4354928962826645
2019-04-30,48.411999,48.841999,47.400002,47.737999,47.737999,47323000,2019,4,2,-1.1512817565594413,53.60593316666667,2.6757489834728228
2019-05-01,47.77,48.0,46.299999,46.801998,46.801998,53522000,2019,5,2,-1.9607043018288306,53.38286646666666,2.9502635064614324
2019-05-02,49.104,49.425999,47.543999,48.82,48.82,90796500,2019,5,2,4.311786005375251,53.18619976666666,3.05291876098987
2019-05-03,48.771999,51.321999,48.698002,51.006001,51.006001,118534000,2019,5,2,4.477675133142145,53.059599766666665,3.062252016175247
2019-05-06,50.004002,51.669998,49.700001,51.068001,51.068001,54169500,2019,5,2,0.12155432455880355,52.998333200000005,3.0837421248543864
2019-05-07,51.360001,51.442001,49.02,49.411999,49.411999,50657000,2019,5,2,-3.2427390294756164,52.909266499999994,3.148958781212265
2019-05-08,49.388,50.119999,48.84,48.967999,48.967999,30882000,2019,5,2,-0.8985671678654494,52.75639976666667,3.2269295780744702
2019-05-09,48.400002,48.736,47.388,48.396,48.396,33557000,2019,5,2,-1.168107767687221,52.53739976666667,3.294044173476923
2019-05-10,47.950001,48.397999,47.203999,47.903999,47.903999,35041500,2019,5,2,-1.0166150095049176,52.2767331,3.3422409277001743
2019-05-13,46.402,46.493999,44.900002,45.402,45.402,54174000,2019,5,2,-5.222943913304601,51.92439976666666,3.4929952197253002
2019-05-14,45.860001,46.900002,45.599998,46.462002,46.462002,36262000,2019,5,2,2.334703317034492,51.54526653333333,3.4461771731471194
2019-05-15,45.863998,46.487999,45.049999,46.389999,46.389999,36480000,2019,5,2,-0.15497179824492946,51.185733199999994,3.4008198040483437
2019-05-16,45.897999,46.200001,45.299999,45.666,45.666,37416500,2019,5,2,-1.5606790592946673,50.7625332,3.2642123571418438
2019-05-17,44.391998,44.448002,41.784,42.206001,42.206001,88933500,2019,5,2,-7.576750755485473,50.3841999,3.5724718140982623
2019-05-20,40.560001,41.200001,39.049999,41.071999,41.071999,102631000,2019,5,2,-2.686826453896929,49.92019983333333,3.8468099806160967
2019-05-21,39.551998,41.48,39.208,41.015999,41.015999,90019500,2019,5,2,-0.1363459324197902,49.4660665,4.068218450867509
2019-05-22,39.82,40.787998,38.355999,38.546001,38.546001,93426000,2019,5,2,-6.022035450117902,48.93553313333334,4.417075522470789
2019-05-23,38.868,39.894001,37.243999,39.098,39.098,132735500,2019,5,2,1.432052575311249,48.398399733333335,4.603348694900517
2019-05-24,39.966,39.995998,37.75,38.125999,38.125999,70683000,2019,5,2,-2.4860632257404425,47.87979976666667,4.856740950065372
2019-05-28,38.240002,39.0,37.57,37.740002,37.740002,51564500,2019,5,2,-1.0124246186965613,47.35313313333333,5.073617819228773
2019-05-29,37.419998,38.478001,37.007999,37.972,37.972,59843000,2019,5,2,0.6147270474442523,46.84299976666667,5.22469121027163
2019-05-30,37.75,38.452,37.403999,37.644001,37.644001,39632500,2019,5,2,-0.8637917412830487,46.275399766666666,5.269586695288186
2019-05-31,37.02,37.984001,36.82,37.032001,37.032001,52033500,2019,5,2,-1.6257570495761153,45.70159986666667,5.3088097537401095
2019-06-03,37.102001,37.335999,35.397999,35.793999,35.793999,65322000,2019,6,2,-3.3430599658927473,45.072999833333334,5.3288968948747515
2019-06-04,36.220001,38.796001,35.922001,38.720001,38.720001,69037500,2019,6,2,8.174560210497873,44.611999899999994,5.257495702695409
2019-06-05,39.736,40.256001,38.369999,39.318001,39.318001,67554000,2019,6,2,1.544421447716382,44.163266633333336,5.108700960360135
2019-06-06,40.888,42.200001,40.360001,41.189999,41.189999,101211000,2019,6,2,4.761172878549957,43.81186666666667,4.929559354269145
2019-06-07,41.0,42.167999,40.700001,40.900002,40.900002,80017500,2019,6,2,-0.7040471159030615,43.524333366666674,4.835441962077374
2019-06-10,42.049999,43.388,41.801998,42.576,42.576,52925000,2019,6,2,4.097794420645751,43.37593336666667,4.792330257410737
2019-06-11,43.827999,44.18,42.700001,43.419998,43.419998,58267500,2019,6,2,1.9823327696354642,43.21346666666667,4.701610724900953
2019-06-12,44.59,44.675999,41.799999,41.852001,41.852001,75987500,2019,6,2,-3.6112323174220307,43.01726673333334,4.628534147779015
2019-06-13,42.076,42.98,41.501999,42.782001,42.782001,40841500,2019,6,2,2.2221159748132546,42.88326683333333,4.573043212076049
2019-06-14,42.25,43.330002,42.080002,42.984001,42.984001,37167000,2019,6,2,0.47216117824875337,42.688733533333334,4.433800630508361
2019-06-17,43.096001,45.400002,42.854,45.006001,45.006001,61584000,2019,6,2,4.704075825793885,42.48873353333333,4.173363165823798
2019-06-18,45.743999,46.948002,44.512001,44.948002,44.948002,63579000,2019,6,2,-0.12886948120539587,42.28473356666667,3.878710836473459
2019-06-19,45.021999,45.554001,44.212002,45.285999,45.285999,32875500,2019,6,2,0.751973358014868,42.147200233333336,3.685618620919181
2019-06-20,44.599998,45.380001,43.27,43.924,43.924,59317500,2019,6,2,-3.0075498610508733,41.97906693333333,3.4726289918968596
2019-06-21,43.243999,44.436001,43.099998,44.372002,44.372002,41010500,2019,6,2,1.0199480921591952,41.84493366666666,3.2890873254566912
2019-06-24,44.647999,45.172001,44.203999,44.728001,44.728001,28754000,2019,6,2,0.8023054718153011,41.739067066666664,3.134833989032334
2019-06-25,44.877998,45.068001,43.897999,43.952,43.952,30910500,2019,6,2,-1.7349333362785435,41.69073373333333,3.087227587786871
2019-06-26,44.062,45.445999,43.619999,43.854,43.854,42536000,2019,6,2,-0.22297051328722395,41.60380033333333,2.983207304181346
2019-06-27,43.889999,44.580002,43.470001,44.568001,44.568001,31698500,2019,6,2,1.6281319833994612,41.54306706666667,2.899788225305375
2019-06-28,44.198002,45.034,44.16,44.692001,44.692001,34257000,2019,6,2,0.2782265240031556,41.51060043333334,2.8571746791753614
2019-07-01,46.042,46.619999,45.256001,45.433998,45.433998,41067000,2019,7,3,1.660245644405145,41.618200333333334,2.9437373713670776
2019-07-02,45.778,45.830002,44.444,44.91,44.91,46295000,2019,7,3,-1.153316950007366,41.7461337,3.0020033678427973
2019-07-03,47.877998,48.313999,46.902,46.98,46.98,71005500,2019,7,3,4.609218436873741,41.944933733333336,3.146006327482186
2019-07-05,46.914001,47.09,46.16,46.619999,46.619999,35328500,2019,7,3,-0.7662856534695561,42.214067,3.1902536307627574
2019-07-08,46.248001,46.450001,45.731998,46.068001,46.068001,29402500,2019,7,3,-1.1840369194345057,42.446400366666666,3.2092398850771233
2019-07-09,45.793999,46.200001,45.456001,46.012001,46.012001,30954000,2019,7,3,-0.12155943124166901,42.7092671,3.165830886641912
2019-07-10,46.830002,47.787998,46.627998,47.784,47.784,45728500,2019,7,3,3.851167003147715,43.04406703333334,3.1532613625344834
2019-07-11,47.627998,48.299999,47.16,47.720001,47.720001,37572000,2019,7,3,-0.13393395278753495,43.3690004,3.1145913723231167
2019-07-12,47.950001,49.076,47.942001,49.015999,49.015999,46002500,2019,7,3,2.715838166055362,43.748067,3.0856840381822015
2019-07-15,49.599998,50.883999,48.972,50.700001,50.700001,55000500,2019,7,3,3.4356170114986373,44.203666999999996,3.068857119320327
2019-07-16,49.860001,50.706001,49.585999,50.476002,50.476002,40745000,2019,7,3,-0.44181261455991105,44.6930671,2.84394658572287
2019-07-17,51.133999,51.661999,50.669998,50.972,50.972,48823500,2019,7,3,0.9826412163150389,45.10146706666667,2.8363204492576664
2019-07-18,51.009998,51.150002,50.377998,50.708,50.708,23793000,2019,7,3,-0.517931413324968,45.4811337,2.7975175340716563
2019-07-19,51.138,51.992001,50.924,51.636002,51.636002,35242000,2019,7,3,1.8300899266388004,45.8293338,2.8934426085327973
2019-07-22,51.75,52.43,50.838001,51.136002,51.136002,34212000,2019,7,3,-0.9683166407809862,46.1705338,2.895645874755844
2019-07-23,51.341999,52.096001,50.900002,52.034,52.034,25115500,2019,7,3,1.7560973968985705,46.48580046666667,3.003652698331322
2019-07-24,51.834,53.214001,51.632,52.976002,52.976002,55364000,2019,7,3,1.8103586116769765,46.80433393333333,3.169442573260381
2019-07-25,46.700001,46.900002,45.110001,45.764,45.764,112091500,2019,7,3,-13.613715130862458,46.9347339,3.0363441561428113
2019-07-26,45.383999,46.051998,44.450001,45.608002,45.608002,50138500,2019,7,3,-0.34087492352068427,47.028933933333334,2.9455460638234707
2019-07-29,45.417999,47.188,45.206001,47.153999,47.153999,46366500,2019,7,3,3.389749456685265,47.167933866666665,2.8447503750908743
2019-07-30,46.580002,48.672001,46.436001,48.452,48.452,40545000,2019,7,3,2.7526848783281377,47.2828005,2.823940619259527
2019-07-31,48.599998,49.335999,47.330002,48.321999,48.321999,45891000,2019,7,3,-0.26830884174028347,47.39526706666666,2.794784339593536
2019-08-01,48.529999,48.902,46.354,46.77,46.77,41297500,2019,8,3,-3.2117855885887447,47.444733766666666,2.769179538242537
2019-08-02,46.27,47.254002,45.846001,46.868,46.868,30682500,2019,8,3,0.2095360273679736,47.5428671,2.6911762278060816
2019-08-05,45.919998,46.273998,45.155998,45.664001,45.664001,35141500,2019,8,3,-2.5689148246138105,47.585933733333334,2.648685851618005
2019-08-06,46.375999,46.5,45.150002,46.150002,46.150002,27821000,2019,8,3,1.0642978918995682,47.63333376666667,2.608191889333833
2019-08-07,45.299999,46.714001,45.16,46.683998,46.683998,23882500,2019,8,3,1.1570877071684693,47.72440036666667,2.521476779541376
2019-08-08,46.889999,47.959999,46.529999,47.66,47.66,26371500,2019,8,3,2.090656417216019,47.851267033333336,2.4134594087928165
2019-08-09,47.209999,47.792,46.762001,47.001999,47.001999,19491000,2019,8,3,-1.3806147712966843,47.9324003,2.339044495138025
2019-08-12,46.598,47.153999,45.75,45.801998,45.801998,23319500,2019,8,3,-2.5530850294260943,47.9694002,2.2943716885790146
2019-08-13,45.762001,47.200001,45.509998,47.0,47.0,24240500,2019,8,3,2.6156107862368883,48.021600266666674,2.252124123320568
2019-08-14,46.242001,46.299999,43.338001,43.924,43.924,47813000,2019,8,3,-6.544680851063833,47.9887336,2.305657914415988
2019-08-15,44.172001,44.312,42.310001,43.127998,43.127998,40798000,2019,8,3,-1.8122256625079713,47.86033353333333,2.465488018521362
2019-08-16,43.332001,44.448002,43.203999,43.987999,43.987999,25492500,2019,8,3,1.9940665921937883,47.77260019999999,2.556303465100305
2019-08-19,44.841999,45.566002,44.34,45.366001,45.366001,26548000,2019,8,3,3.132677164969455,47.749200200000004,2.57558543222253
2019-08-20,45.523998,45.818001,44.908001,45.172001,45.172001,20626000,2019,8,3,-0.42763301971446843,47.7212002,2.5995765165571716
2019-08-21,44.402,44.644001,43.52,44.166,44.166,38971500,2019,8,3,-2.227045465619304,47.6006002,2.679264681322148
2019-08-22,44.560001,45.080002,43.644001,44.43,44.43,32795000,2019,8,3,0.5977448716207201,47.4909335,2.740834024018831
2019-08-23,43.993999,44.234001,42.200001,42.279999,42.279999,42693000,2019,8,3,-4.839074949358546,47.26640016666667,2.8837745877762653
2019-08-26,42.720001,43.004002,42.307999,43.0,43.0,25259500,2019,8,3,1.702935234222691,47.00973346666667,2.910176805701315
2019-08-27,43.147999,43.759998,42.405998,42.816002,42.816002,27081000,2019,8,3,-0.4279023255813974,46.754400133333334,2.9315245822209786
2019-08-28,42.737999,43.450001,42.462002,43.118,43.118,16127500,2019,8,3,0.7053390926130998,46.49260013333333,2.892322387496592
2019-08-29,43.799999,44.68,43.599998,44.341999,44.341999,25897500,2019,8,3,2.838719328354755,46.280400099999994,2.8045834319581036
2019-08-30,45.830002,46.487999,44.841999,45.122002,45.122002,46603000,2019,8,3,1.7590614261661974,46.063266766666665,2.6218575048148565
2019-09-03,44.816002,45.790001,44.632,45.001999,45.001999,26770500,2019,9,3,-0.2659522952904503,45.858799999999995,2.4458932030142813
2019-09-04,45.377998,45.692001,43.841999,44.136002,44.136002,28805000,2019,9,3,-1.9243522937725466,45.5955334,2.1675114610882975
2019-09-05,44.5,45.959999,44.169998,45.916,45.916,36976500,2019,9,3,4.032984229065417,45.3602,1.6631399457567688
2019-09-06,45.439999,45.928001,45.034,45.490002,45.490002,20947000,2019,9,3,-0.9277768098266415,45.35106673333333,1.6615976059450435
2019-09-09,46.0,46.751999,45.846001,46.358002,46.358002,24013500,2019,9,3,1.9081115890036804,45.37606673333333,1.671211045695525
2019-09-10,46.16,47.108002,45.787998,47.108002,47.108002,24418500,2019,9,3,1.6178436680683417,45.3745335,1.6695439240674204
2019-09-11,47.476002,49.633999,47.200001,49.419998,49.419998,50214000,2019,9,3,4.907862575024935,45.406800100000005,1.7389818610145835
2019-09-12,49.540001,50.700001,48.880001,49.174,49.174,42906000,2019,9,3,-0.4977701536936552,45.43520013333333,1.794309905558679
2019-09-13,49.391998,49.689999,48.973999,49.040001,49.040001,26565500,2019,9,3,-0.27249969496075943,45.51086683333334,1.8974395469720908
2019-09-16,49.200001,49.486,48.234001,48.562,48.562,23640500,2019,9,3,-0.9747165380359579,45.5673335,1.9632834639373935
2019-09-17,48.493999,49.119999,48.074001,48.958,48.958,19327000,2019,9,3,0.8154524113504369,45.67713346666667,2.058670231682028
2019-09-18,49.0,49.633999,48.473999,48.698002,48.698002,20851000,2019,9,3,-0.531063360431383,45.76206679999999,2.1301708080625454
2019-09-19,49.200001,49.588001,48.967999,49.32,49.32,23979000,2019,9,3,1.2772556869992346,45.849933533333335,2.22190130687633
2019-09-20,49.298,49.389999,47.632,48.124001,48.124001,31765000,2019,9,3,-2.4249776966747794,45.865400233333325,2.236502679079763
2019-09-23,48.0,49.035999,47.844002,48.245998,48.245998,21701000,2019,9,3,0.25350552211982347,45.90686686666667,2.2695904787235763
2019-09-24,48.304001,48.397999,44.521999,44.641998,44.641998,64457500,2019,9,3,-7.470049640179477,45.8682002,2.281289938560935
2019-09-25,44.911999,45.796001,43.672001,45.740002,45.740002,47135500,2019,9,3,2.4595762940538446,45.82620026666666,2.2713111350116058
2019-09-26,46.132,48.661999,45.48,48.512001,48.512001,59422500,2019,9,3,6.060338606893811,45.979133633333326,2.293170333495361
2019-09-27,48.439999,49.742001,47.745998,48.425999,48.425999,55582000,2019,9,3,-0.17727984463060675,46.15573366666667,2.2699143515970888
2019-09-30,48.599998,48.796001,47.222,48.174,48.174,29399000,2019,9,3,-0.520379558922468,46.29526703333333,2.2607068038696054
2019-10-01,48.299999,49.189999,47.826,48.938,48.938,30813000,2019,10,4,1.5859177149499804,46.41433366666667,2.303732044224443
2019-10-02,48.658001,48.93,47.886002,48.625999,48.625999,28157000,2019,10,4,-0.6375434222894327,46.52946693333333,2.325708358055987
2019-10-03,46.372002,46.896,44.855999,46.605999,46.605999,75422500,2019,10,4,-4.154156298156475,46.61080023333333,2.2824675824023846
2019-10-04,46.321999,46.956001,45.613998,46.285999,46.285999,39975000,2019,10,4,-0.6866068893834898,46.67266686666667,2.2461835176252203
2019-10-07,45.959999,47.712002,45.709999,47.543999,47.543999,40321000,2019,10,4,2.717884516222724,46.84813353333333,2.0914844061763653
2019-10-08,47.174,48.787998,46.900002,48.009998,48.009998,43391000,2019,10,4,0.9801426253605694,47.01513346666666,1.9701219254552829
2019-10-09,48.264,49.459999,48.130001,48.905998,48.905998,34472000,2019,10,4,1.866277936524785,47.21813333333333,1.831396931181601
2019-10-10,49.056,49.855999,48.316002,48.948002,48.948002,31416500,2019,10,4,0.08588721571534119,47.41246673333333,1.684767609154623
2019-10-11,49.43,50.216,49.362,49.577999,49.577999,42377000,2019,10,4,1.2870739851648993,47.58700006666666,1.6258972734658215
2019-10-14,49.580002,51.709999,49.425999,51.391998,51.391998,51025000,2019,10,4,3.6588790120392067,47.79599993333333,1.699432784155857
2019-10-15,51.540001,52.0,50.824001,51.577999,51.577999,32164000,2019,10,4,0.36192599478228615,48.015199933333335,1.749972397544406
2019-10-16,51.478001,52.419998,51.383999,51.950001,51.950001,33420500,2019,10,4,0.7212416286254131,48.275666566666665,1.7341289693588748
2019-10-17,52.5,52.956001,52.034,52.394001,52.394001,23846500,2019,10,4,0.8546679335001306,48.49159993333333,1.830797177248951
2019-10-18,52.139999,52.560001,51.02,51.389999,51.389999,28749000,2019,10,4,-1.9162537329416751,48.688266500000005,1.8140593236829705
2019-10-21,51.666,51.900002,50.035999,50.700001,50.700001,25101500,2019,10,4,-1.3426698062399267,48.8329998,1.7948396996913734
2019-10-22,50.863998,51.666,50.169998,51.116001,51.116001,23004000,2019,10,4,0.8205128043291321,48.96659976666667,1.811106019635681
2019-10-23,50.900002,51.228001,50.27,50.936001,50.936001,26305500,2019,10,4,-0.35214022317591187,49.017133199999996,1.8450250707556486
2019-10-24,59.674,60.986,57.84,59.936001,59.936001,148604500,2019,10,4,17.669231630492543,49.375866566666666,2.716842651707224
2019-10-25,59.543999,66.0,59.222,65.625999,65.625999,150030500,2019,10,4,9.493456195050442,49.92873316666667,4.0208076900477785
2019-10-28,65.508003,68.167999,64.519997,65.542,65.542,94351500,2019,10,4,-0.12799652771761094,50.49473316666667,4.917019708466822
2019-10-29,63.998001,64.860001,62.950001,63.243999,63.243999,63421500,2019,10,4,-3.5061502547984458,50.97093313333333,5.428261421696127
2019-10-30,62.599998,63.757999,61.993999,63.001999,63.001999,48209000,2019,10,4,-0.3826450000418258,51.447733033333336,5.834720172996401
2019-10-31,62.619999,63.799999,62.599998,62.984001,62.984001,25335000,2019,10,4,-0.028567347521779585,51.90319973333333,6.185660722691793
2019-11-01,63.264,63.296001,61.959999,62.661999,62.661999,31919500,2019,11,4,-0.5112441173751425,52.387799666666666,6.443478029663992
2019-11-04,62.959999,64.388,61.852001,63.493999,63.493999,43935000,2019,11,4,1.3277584712865664,52.896066366666666,6.70171608460253
2019-11-05,63.924,64.702003,63.223999,63.444,63.444,34717000,2019,11,4,-0.07874602448649792,53.52279976666667,6.781878420928286
2019-11-06,63.599998,65.344002,62.900002,65.316002,65.316002,39704500,2019,11,4,2.9506367820439916,54.1753331,6.946981626570845
2019-11-07,65.828003,68.300003,65.603996,67.108002,67.108002,72336500,2019,11,4,2.7435849487542185,54.7951998,7.247376720428727
2019-11-08,66.900002,67.491997,66.5,67.428001,67.428001,30346000,2019,11,4,0.476841793024918,55.428599866666666,7.497573604060798
2019-11-11,68.790001,69.837997,68.400002,69.017998,69.017998,49933500,2019,11,4,2.3580663469468854,56.1233998,7.763208549440294
2019-11-12,69.379997,70.073997,68.807999,69.986,69.986,36797000,2019,11,4,1.4025356110735077,56.82499979999999,8.037689751501116
2019-11-13,71.0,71.265999,69.036003,69.222,69.222,42100500,2019,11,4,-1.0916469008087515,57.51153316666667,8.191356667631558
2019-11-14,69.222,70.767998,68.582001,69.870003,69.870003,32324500,2019,11,4,0.9361229089017931,58.28699996666667,8.224463164659168
2019-11-15,70.127998,70.559998,69.671997,70.433998,70.433998,24045000,2019,11,4,0.8072062055013873,59.091933266666665,8.191038089561237
2019-11-18,70.584,70.629997,69.220001,69.998001,69.998001,22002000,2019,11,4,-0.6190149819409685,59.8404,8.125060209016725
2019-11-19,70.349998,71.998001,69.559998,71.903999,71.903999,38624000,2019,11,4,2.7229320448736827,60.636866700000006,8.096450332961384
2019-11-20,72.0,72.239998,69.914001,70.444,70.444,33625500,2019,11,4,-2.0304837287283495,61.354800100000006,7.974369424711597
2019-11-21,70.902,72.167999,70.800003,70.966003,70.966003,30550000,2019,11,4,0.7410183975924189,62.08873346666667,7.804537363790147
2019-11-22,68.031998,68.199997,66.0,66.608002,66.608002,84353000,2019,11,4,-6.140970064215113,62.656400233333336,7.475595339832206
2019-11-25,68.863998,68.914001,66.891998,67.267998,67.267998,61697500,2019,11,4,0.9908659322944491,63.18560023333334,7.207825589067134
2019-11-26,67.054001,67.099998,65.419998,65.783997,65.783997,39737000,2019,11,4,-2.206102521439701,63.6591335,6.878046005289956
2019-11-27,66.223999,66.786003,65.713997,66.258003,66.258003,27778000,2019,11,4,0.7205491025423783,64.1360669,6.5251353887660475
2019-11-29,66.222,66.251999,65.5,65.987999,65.987999,12328000,2019,11,4,-0.4075039810662595,64.58920016666666,6.142385281912938
2019-12-02,65.879997,67.276001,65.737999,66.973999,66.973999,30372500,2019,12,4,1.494211091322839,65.10866683333333,5.624794240210248
2019-12-03,66.524002,67.582001,66.438004,67.239998,67.239998,32868500,2019,12,4,0.39716756348981974,65.66000006666667,4.931688067003029
2019-12-04,67.550003,67.571999,66.57,66.606003,66.606003,27665000,2019,12,4,-0.9428837282237867,66.17633346666668,4.096650759089038
2019-12-05,66.566002,66.884003,65.449997,66.073997,66.073997,18623000,2019,12,4,-0.7987358136473,66.68093333333334,2.9172376170232113
2019-12-06,67.0,67.772003,66.954002,67.178001,67.178001,38062000,2019,12,4,1.6708600207733681,66.92233333333334,2.6248331926973476
2019-12-09,67.318001,68.889999,67.015999,67.905998,67.905998,45115500,2019,12,4,1.083683630300336,66.9983333,2.61900588549692
2019-12-10,67.991997,70.146004,67.862,69.767998,69.767998,44141500,2019,12,4,2.7420258222256244,67.13919990000001,2.651423800459374
2019-12-11,70.375999,71.438004,70.218002,70.540001,70.540001,34489000,2019,12,4,1.1065288128233153,67.38239996666667,2.61619536084589
2019-12-12,70.984001,72.547997,70.646004,71.935997,71.935997,38819500,2019,12,4,1.9790132977174135,67.68019989999999,2.6088487097571718
2019-12-13,72.209999,73.042,70.928001,71.678001,71.678001,32854500,2019,12,4,-0.35864658969000374,67.96999989999999,2.55143816407905
2019-12-16,72.510002,76.722,72.5,76.300003,76.300003,90871000,2019,12,4,6.448285297465262,68.42460003333333,2.7779892511352684
2019-12-17,75.797997,77.099998,75.18,75.797997,75.797997,42484000,2019,12,4,-0.6579370645634297,68.8347333,2.9291012007841437
2019-12-18,76.125999,79.043999,76.115997,78.629997,78.629997,70605000,2019,12,4,3.736246486829997,69.34093320000001,3.25898977771691
2019-12-19,79.463997,81.370003,79.300003,80.807999,80.807999,90535500,2019,12,4,2.7699377885007426,69.8573331,3.7842818202713056
2019-12-20,82.057999,82.599998,80.038002,81.117996,81.117996,73763500,2019,12,4,0.38362167586900586,70.3243329,4.266969856838399
2019-12-23,82.356003,84.402,82.0,83.844002,83.844002,66598000,2019,12,4,3.3605440647227036,70.87153293333334,4.889869185261062
